M|T13-15|B|Raw|67.5|B,95,Joonas Viitanen,24.9.2022,Turku,
M|T16-17|B|Raw|82.5|B,80,Konsta Mehtälä,24.9.2022,Turku,
F|T16-17|B|Raw|67.5|B,65,Sofia Valkama,24.9.2022,Turku,
F|J20-23|B|Raw|75|B,112.5,Essi Jäntti,24.9.2022,Turku,
F|J20-23|B|Raw|82.5|B,118,Hanna Luukkonen,24.9.2022,Turku,
M|M40-44|B|Raw|100|B,213,Topi Frifeldt,24.9.2022,Turku,
M|M40-44|B|Raw|SHW|B,250.5,Pedro Karlsson,24.9.2022,Turku,
M|M45-49|B|Raw|100|B,205,Rami Haaparanta,24.9.2022,Turku,
M|M50-54|B|Raw|75|B,110,Timo Alasirniö,24.9.2022,Turku,
M|M50-54|B|Raw|82.5|B,135,Mikko Mäntymäki,24.9.2022,Turku,
M|M50-54|B|Raw|90|B,185,Ari Kortetjärvi,24.9.2022,Turku,
M|M50-54|B|Raw|140|B,191,Petri Lindholm,24.9.2022,Turku,
M|M60-64|B|Raw|75|B,130,Tahvo Jauhojärvi,24.9.2022,Turku,
M|M60-64|B|Raw|125|B,145,Pertti Rautiainen,24.9.2022,Turku,
M|Open|D|Raw|67.5|D,240.5,Elmeri Töyry,24.9.2022,Turku,
M|Open|D|Raw|100|D,341,Eetu Sieppi,24.9.2022,Turku,
M|Open|D|Raw|125|D,363,Markus Haake,24.9.2022,Turku,
F|Open|D|Raw|75|D,210.5,Jerna Rytkönen,24.9.2022,Turku,
M|T13-15|D|Raw|67.5|D,200,Joonas Viitanen,24.9.2022,Turku,
F|T16-17|D|Raw|67.5|D,152.5,Sofia Valkama,24.9.2022,Turku,
F|J20-23|D|Raw|82.5|D,240.5,Hanna Luukkonen,24.9.2022,Turku,
M|M40-44|D|Raw|125|D,330,Olli Myöhänen,24.9.2022,Turku,
M|M40-44|D|Raw|SHW|D,325,Pedro Karlsson,24.9.2022,Turku,
F|M40-44|D|Raw|67.5|D,161,Sari Mihailov,24.9.2022,Turku,
M|M60-64|D|Raw|75|D,186,Jarmo Tuomiranta,24.9.2022,Turku,
M|M60-64|D|Raw|125|D,215,Pertti Rautiainen,24.9.2022,Turku,
M|Open|D|Multi-ply|100|D,360,Oskari Lehtinen,24.9.2022,Turku,
