M|Open|SBD|Wraps|52|S,90,Kalle Ryhtä,23.4.2016,Piikkiö,
M|Open|SBD|Wraps|52|SBD,265,Kalle Ryhtä,23.4.2016,Piikkiö,
M|Open|SBD|Wraps|56|SBD,432.5,Totte Salmi,07.06.2016,Rovaniemi,
M|Open|SBD|Wraps|60|SBD,438,Juho Laitinen,7.6.2016,Rovaniemi,
M|T16-17|SBD|Wraps|67.5|S,140,Emil Karjalainen,7.6.2016,Rovaniemi,
M|T16-17|SBD|Wraps|67.5|SBD,395,Emil Karjalainen,7.6.2016,Rovaniemi,
M|T18-19|SBD|Wraps|75|S,195,Väinö Kivistö,23.4.2016,Piikkiö,
M|T18-19|SBD|Wraps|75|SBD,567.5,Väinö Kivistö,23.4.2016,Piikkiö,
M|J20-23|SBD|Wraps|75|S,205,Jani Rautiainen,11.12.2016,Tampere,
M|J20-23|SBD|Wraps|75|SBD,575,Jani Rautiainen,11.12.2016,Tampere,
M|J20-23|SBD|Wraps|82.5|SBD,751,Eetu Sieppi,8-11.12.2016,"Moskova, Venäjä",
F|J20-23|SBD|Wraps|52|S,70,Melina Keltaniemi,11.12.2016,Tampere,
F|J20-23|SBD|Wraps|52|SBD,185,Melina Keltaniemi,11.12.2016,Tampere,
F|J20-23|SBD|Wraps|90|S,162.5,Miia Keränen,11.12.2016,Tampere,
F|J20-23|SBD|Wraps|90|SBD,425,Miia Keränen,11.12.2016,Tampere,
M|M40-44|SBD|Wraps|56|SBD,432.5,Totte Salmi,07.06.2016,Rovaniemi,
M|M40-44|SBD|Wraps|82.5|S,240,Jan Lindqvist,15.6.2016,"Eastbourne, UK",
M|M40-44|SBD|Wraps|82.5|SBD,700,Jan Lindqvist,15.6.2016,"Eastbourne, UK",
M|M40-44|SBD|Wraps|100|S,270,Jari-Pekka Suominen,8.10.2016,Pori,
M|M40-44|SBD|Wraps|100|SBD,715,Jari-Pekka Suominen,8.10.2016,Pori,
M|M45-49|SBD|Wraps|67.5|S,160,Tomi Alatalo,23.4.2016,Rovaniemi,
M|M45-49|SBD|Wraps|67.5|SBD,432.5,Tomi Alatalo,23.4.2016,Rovaniemi,
M|M45-49|SBD|Wraps|82.5|SBD,735,Jan Lindqvist,8.6.2016,Rovaniemi,
M|M45-49|SBD|Wraps|110|SBD,775,Mika Jänkä,8.10.2016,Pori,
F|M45-49|SBD|Wraps|75|S,120,Leena Stålstedt,8.10.2016,Pori,
F|M45-49|SBD|Wraps|75|SBD,345,Leena Stålstedt,8.10.2016,Pori,
F|M45-49|SBD|Wraps|90|S,165,Sari Anttila,23.4.2016,Piikkiö,
F|M45-49|SBD|Wraps|90|SBD,440,Sari Anttila,9.6.2016,Rovaniemi,
M|M50-54|SBD|Wraps|110|S,272.5,Vesa Keskimaa,9.6.2016,Rovaniemi,
M|M50-54|SBD|Wraps|110|SBD,762.5,Vesa Keskimaa,9.6.2016,,
M|M50-54|SBD|Wraps|SHW|S,260,Veikko Ylirajala,9.6.2016,Rovaniemi,
M|M50-54|SBD|Wraps|SHW|SBD,760,Veikko Ylirajala,9.6.2016,Rovaniemi,
M|M55-59|SBD|Wraps|82.5|SBD,530,Asko Kajanoja,8.6.2016,Rovaniemi,
M|M55-59|SBD|Wraps|90|S,240,Jouko Kourumäki,23.4.2016,Piikkiö,
M|M55-59|SBD|Wraps|90|SBD,650.5,Jouko Kourumäki,23.4.2016,Piikkiö,
M|M60-64|SBD|Wraps|90|S,170,Vilho Määttä,23.4.2016,Piikkiö,
M|M60-64|SBD|Wraps|90|SBD,512.5,Vilho Määttä,8.6.2016,Rovaniemi,
M|M70-74|SBD|Wraps|67.5|S,165,Esko Ketola,7.6.2016,Rovaniemi,
M|M70-74|SBD|Wraps|67.5|SBD,430,Esko Ketola,7.6.2016,Rovaniemi,
M|M70-74|SBD|Wraps|110|S,170,Raimo Sjögren,23.4.2016,Piikkiö,
M|M70-74|SBD|Wraps|110|SBD,423,Raimo Sjögren,9.6.2016,Rovaniemi,
M|Open|SBD|Raw|52|D,115,Kalle Ryhtä,23.4.2016,Piikkiö,
M|Open|SBD|Raw|56|D,185,Totte Salmi,07.06.2016,Rovaniemi,
M|Open|SBD|Raw|60|D,205,Juho Laitinen,7.6.2016,Rovaniemi,
M|T16-17|SBD|Raw|67.5|B,80,Emil Karjalainen,7.6.2016,Rovaniemi,
M|T16-17|SBD|Raw|67.5|D,175,Emil Karjalainen,7.6.2016,Rovaniemi,
M|T18-19|SBD|Raw|75|B,137.5,Väinö Kivistö,23.4.2016,Piikkiö,
M|T18-19|SBD|Raw|75|D,235,Väinö Kivistö,23.4.2016,Piikkiö,
M|J20-23|SBD|Raw|75|D,235,Väinö Kivistö,23.4.2016,Piikkiö,
M|J20-23|SBD|Raw|82.5|B,170,Eetu Sieppi,8-11.12.2016,"Moskova, Venäjä",
M|J20-23|SBD|Raw|82.5|D,301,Eetu Sieppi,8-11.12.2016,"Moskova, Venäjä",
F|J20-23|SBD|Raw|52|B,45,Melina Keltaniemi,11.12.2016,Tampere,
F|J20-23|SBD|Raw|52|D,90,Melina Keltaniemi,11.12.2016,Tampere,
F|J20-23|SBD|Raw|90|B,90,Miia Keränen,11.12.2016,Tampere,
F|J20-23|SBD|Raw|90|D,172.5,Miia Keränen,11.12.2016,Tampere,
M|M40-44|SBD|Raw|56|D,185,Totte Salmi,07.06.2016,Rovaniemi,
M|M40-44|SBD|Raw|82.5|B,160,Jan Lindqvist,15.6.2016,"Eastbourne, UK",
M|M40-44|SBD|Raw|82.5|D,300,Jan Lindqvist,15.6.2016,"Eastbourne, UK",
M|M40-44|SBD|Raw|140|B,177.5,Petri Lepistö,9.6.2016,Rovaniemi,
M|M45-49|SBD|Raw|67.5|B,107.5,Tomi Alatalo,23.4.2016,Rovaniemi,
M|M45-49|SBD|Raw|67.5|D,170,Tomi Alatalo,23.4.2016,Rovaniemi,
M|M45-49|SBD|Raw|82.5|B,175,Jan Lindqvist,8.6.2016,Rovaniemi,
M|M45-49|SBD|Raw|82.5|D,300,Jan Lindqvist,8.6.2016,Rovaniemi,
M|M45-49|SBD|Raw|110|D,300,Mika Jänkä,8.10.2016,Pori,
F|M45-49|SBD|Raw|75|B,85,Leena Stålstedt,8.10.2016,Pori,
F|M45-49|SBD|Raw|75|D,140,Leena Stålstedt,8.10.2016,Pori,
F|M45-49|SBD|Raw|82.5|B,100,Virpi Knuutila,23.4.2016,Piikkiö,
F|M45-49|SBD|Raw|82.5|D,210,Virpi Knuutila,23.4.2016,Piikkiö,
F|M45-49|SBD|Raw|90|B,105,Sari Anttila,23.4.2016,Piikkiö,
F|M45-49|SBD|Raw|90|D,175,Sari Anttila,9.6.2016,Rovaniemi,
M|M50-54|SBD|Raw|110|B,207.5,Vesa Keskimaa,9.6.2016,,
M|M50-54|SBD|Raw|110|D,282.5,Vesa Keskimaa,9.6.2016,,
M|M50-54|SBD|Raw|SHW|B,200,Veikko Ylirajala,9.6.2016,Rovaniemi,
M|M50-54|SBD|Raw|SHW|D,300,Veikko Ylirajala,9.6.2016,Rovaniemi,
M|M55-59|SBD|Raw|82.5|B,130,Asko Kajanoja,8.6.2016,Rovaniemi,
M|M55-59|SBD|Raw|90|B,150,Jouko Kourumäki,23.4.2016,Piikkiö,
M|M55-59|SBD|Raw|90|D,260.5,Jouko Kourumäki,23.4.2016,Piikkiö,
M|M60-64|SBD|Raw|67.5|B,70,Olli Kilpiä,23.4.2016,Piikkiö,
M|M60-64|SBD|Raw|90|B,122.5,Vilho Määttä,8.6.2016,Rovaniemi,
M|M60-64|SBD|Raw|90|D,220,Vilho Määttä,23.4.2016,Piikkiö,
M|M65-69|SBD|Raw|100|B,130,Olavi Kainulainen,23.4.2016,Piikkiö,
M|M70-74|SBD|Raw|67.5|B,95,Esko Ketola,7.6.2016,Rovaniemi,
M|M70-74|SBD|Raw|67.5|D,170,Esko Ketola,7.6.2016,Rovaniemi,
M|M70-74|SBD|Raw|110|B,80,Raimo Sjögren,9.6.2016,Rovaniemi,
M|M70-74|SBD|Raw|110|D,178,Raimo Sjögren,9.6.2016,Rovaniemi,
M|Open|SBD|Multi-ply|82.5|S,450,Kalle Räsänen,15.10.2016,Savonlinna,
M|Open|SBD|Multi-ply|82.5|B,310,Kalle Räsänen,15.10.2016,Savonlinna,
M|Open|SBD|Multi-ply|82.5|D,340,Kalle Räsänen,15.10.2016,Savonlinna,
M|Open|SBD|Multi-ply|82.5|SBD,1100,Kalle Räsänen,15.10.2016,Savonlinna,
F|Open|SBD|Multi-ply|75|S,240,Anne Leinonen,15.10.2016,Savonlinna,
F|Open|SBD|Multi-ply|75|D,200,Anne Leinonen,15.10.2016,Savonlinna,
F|Open|SBD|Multi-ply|75|SBD,525,Anne Leinonen,15.10.2016,Savonlinna,
F|J20-23|SBD|Multi-ply|52|S,227.5,Marianne Kosonen,15.10.2016,Savonlinna,
F|J20-23|SBD|Multi-ply|52|B,113.5,Marianne Kosonen,15.10.2016,Savonlinna,
F|J20-23|SBD|Multi-ply|52|D,177.5,Marianne Kosonen,19.11.2016,"Cincinnati, USA",
F|J20-23|SBD|Multi-ply|52|SBD,500,Marianne Kosonen,15.10.2016,Savonlinna,
M|M45-49|SBD|Multi-ply|90|S,255,Pasi Koukkula,6.6.2016,Rovaniemi,
M|M45-49|SBD|Multi-ply|90|B,100,Pasi Koukkula,6.6.2016,Rovaniemi,
M|M45-49|SBD|Multi-ply|90|D,305.5,Pasi Koukkula,6.6.2016,Rovaniemi,
M|M45-49|SBD|Multi-ply|90|SBD,660.5,Pasi Koukkula,6.6.2016,Rovaniemi,
M|Open|B|Raw|52|B,60,Kalle Ryhtä,20.8.2016,Paimio,
M|Open|B|Raw|56|B,102.5,Totte Salmi,20.8.2016,,
M|Open|B|Raw|75|B,165,Niko Kaipainen,11.6.2016,Rovaniemi,
F|Open|B|Raw|52|B,70,Outi Sarkkinen,20.8.2016,Paimio,
M|T13-15|B|Raw|75|B,100,Teemu Pernu,26.3.2016,Kauhajoki,
M|T18-19|B|Raw|75|B,155,Sami Kostet,20.8.2016,Paimio,
M|T18-19|B|Raw|125|B,200,Eetu Hauta-Aho,26.3.2016,Kauhajoki,
F|J20-23|B|Raw|67.5|B,92.5,Marianne Hartio,5.12.2016,"Las Vegas, USA",
F|J20-23|B|Raw|90|B,87.5,Miia Keränen,26.1.2016,Kauhajoki,
M|M40-44|B|Raw|56|B,102.5,Totte Salmi,20.8.2016,Paimio,
F|M40-44|B|Raw|75|B,95,Mia Salminen,11.6.2016,Rovaniemi,
F|M40-44|B|Raw|82.5|B,110,Mia Salminen,20.8.2016,Paimio,
F|M45-49|B|Raw|60|B,77.5,Minna Paler,20.8.2016,Paimio,
F|M45-49|B|Raw|75|B,115,Virpi Knuutila,11.6.2016,Rovaniemi,
M|M50-54|B|Raw|110|B,210,Vesa Keskimaa,11.6.2016,Rovaniemi,
M|M55-59|B|Raw|82.5|B,140,Asko Kajanoja,20.8.2016,Paimio,
F|M55-59|B|Raw|75|B,70,Maiju Hilander,8-11.12.2016,"Moskova, Venäjä",
M|M65-69|B|Raw|90|B,167.5,Jorma Lempinen,20.8.2016,Paimio,
M|Open|B|Multi-ply|125|B,400,Ilkka Lukkarinen,30.1.2016,Savonlinna,
F|J20-23|B|Multi-ply|56|B,110,Marianne Kosonen,21.8.2016,Turku,
M|M40-44|B|Multi-ply|100|B,320,Rami Haaparanta,10.6.2016,Rovaniemi,
M|M50-54|B|Multi-ply|100|B,220,Jorma Kuukasjärvi,10.6.2016,Rovaniemi,
M|M50-54|B|Multi-ply|140|B,300,Juha Kokkonen,10.6.2016,Rovaniemi,
M|M55-59|B|Multi-ply|110|B,210,Reijo Marin,10.6.2016,Rovaniemi,
M|Open|D|Raw|56|D,180,Totte Salmi,20.8.2016,Paimio,
M|Open|D|Raw|SHW|D,400,Jonne Illikainen,23.3.2016,,
M|J20-23|D|Raw|82.5|D,280,Eetu Sieppi,26.3.2016,Kauhajoki,
M|M40-44|D|Raw|56|D,180,Totte Salmi,20.8.2016,Paimio,
M|M40-44|D|Raw|60|D,190,Totte Salmi,15.04.2016,Kauhajoki,
M|M40-44|D|Raw|140|D,287.5,Petri Lepistö,11.6.2016,Rovaniemi,
F|M45-49|D|Raw|60|D,112.5,Minna Paler,20.8.2016,Paimio,
F|M45-49|D|Raw|75|D,215,Virpi Knuutila,11.6.2016,Rovaniemi,
M|M50-54|D|Raw|125|D,280,Billy Haavisto,11.6.2016,Rovaniemi,
M|M55-59|D|Raw|75|D,200,Arto Selkee,11.6.2016,Rovaniemi,
M|Open|D|Multi-ply|82.5|D,340,Kalle Räsänen,15.10.2016,Savonlinna,
F|Open|D|Multi-ply|90|D,170,Krisse Tuominen,11.12.2016,Tampere,
F|J20-23|D|Multi-ply|52|D,172.5,Marianne Kosonen,27.8.2016,Paimio,
F|J20-23|D|Multi-ply|56|D,170,Marianne Kosonen,21.8.2016,Paimio,
M|M40-44|D|Multi-ply|140|D,352.5,Harri Väisänen,20.11.2016,Las Vegas,
M|M50-54|D|Multi-ply|100|D,270,Jorma Kuukasjärvi,10.6.2016,Rovaniemi,
M|M50-54|D|Multi-ply|SHW|D,250,Arto Joronen,23.4.2016,Kauhajoki,
