M|Open|SBD|Wraps|100|S,361,Harri Vakkinen-Huhta,2.12.2023,Tampere,
F|Open|SBD|Wraps|60|S,170.5,Tuulikki Kare,2.12.2023,Tampere,
F|Open|SBD|Wraps|60|SBD,465,Tuulikki Kare,2.12.2023,Tampere,
M|M40-44|SBD|Wraps|110|S,330,Jussi Valkama,2.12.2023,Tampere,
F|M45-49|SBD|Wraps|75|S,130,Maaret Kirjonen,2.12.2023,Tampere,
M|M50-54|SBD|Wraps|90|S,220,Jan Lindqvist,2.12.2023,Tampere,
M|M50-54|SBD|Wraps|90|SBD,635,Jan Lindqvist,2.12.2023,Tampere,
F|M55-59|SBD|Wraps|60|S,170.5,Tuulikki Kare,2.12.2023,Tampere,
F|M55-59|SBD|Wraps|60|SBD,465,Tuulikki Kare,2.12.2023,Tampere,
M|M60-64|SBD|Wraps|90|S,170.5,Tapio Leppälä,2.12.2023,Tampere,
M|Open|SBD|Sleeves|82.5|SBD,666,Jussi Jaakkola,2.12.2023,Tampere,
M|Open|SBD|Sleeves|90|SBD,667.5,Ville Hepokari,2.12.2023,Tampere,
M|Open|SBD|Sleeves|100|S,310,Joona Leppäjärvi,2.12.2023,Tampere,
M|Open|SBD|Sleeves|100|SBD,785,Joona Leppäjärvi,2.12.2023,Tampere,
F|Open|SBD|Raw|60|B,93.5,Tuulikki Kare,2.12.2023,Tampere,
F|Open|SBD|Raw|60|D,201,Tuulikki Kare,2.12.2023,Tampere,
M|T13-15|SBD|Raw|75|B,90,Axel Annunen,2.12.2023,Tampere,
F|T18-19|SBD|Raw|67.5|B,62.5,Sofia Valkama,2.12.2023,Tampere,
F|T18-19|SBD|Raw|67.5|D,157.5,Sofia Valkama,2.12.2023,Tampere,
F|T18-19|SBD|Sleeves|67.5|SBD,320,Sofia Valkama,2.12.2023,Tampere,
M|J20-23|SBD|Sleeves|75|S,180,Mathias Mynttinen,2.12.2023,Tampere,
M|J20-23|SBD|Sleeves|75|SBD,507.5,Mathias Mynttinen,2.12.2023,Tampere,
M|J20-23|SBD|Sleeves|90|S,213,Alex Gyursanszky,2.12.2023,Tampere,
M|J20-23|SBD|Sleeves|90|SBD,600.5,Alex Gyursanszky,2.12.2023,Tampere,
M|M40-44|SBD|Sleeves|110|S,290,Jarkko Mihailov,2.12.2023,Tampere,
M|M40-44|SBD|Raw|110|B,207.5,Topi Frifeldt,2.12.2023,Tampere,
M|M40-44|SBD|Raw|110|D,320,Jussi Valkama,2.12.2023,Tampere,
M|M40-44|SBD|Sleeves|110|SBD,750,Jarkko Mihailov,2.12.2023,Tampere,
F|M40-44|SBD|Sleeves|75|S,125,Sari Mihailov,2.12.2023,Tampere,
F|M40-44|SBD|Sleeves|75|SBD,352.5,Sari Mihailov,2.12.2023,Tampere,
F|M45-49|SBD|Raw|75|D,142.5,Maaret Kirjonen,2.12.2023,Tampere,
M|M50-54|SBD|Raw|90|B,145,Jan Lindqvist,2.12.2023,Tampere,
M|M50-54|SBD|Raw|90|D,270,Jan Lindqvist,2.12.2023,Tampere,
M|M55-59|SBD|Sleeves|100|S,220,Juha Järvisalo,2.12.2023,Tampere,
M|M55-59|SBD|Sleeves|100|SBD,592.5,Juha Järvisalo,2.12.2023,Tampere,
F|M55-59|SBD|Raw|60|B,93.5,Tuulikki Kare,2.12.2023,Tampere,
F|M55-59|SBD|Raw|60|D,201,Tuulikki Kare,2.12.2023,Tampere,
F|M65-69|SBD|Sleeves|60|S,57.5,Pihla-Terttu Oksanen,2.12.2023,Tampere,
F|M65-69|SBD|Raw|60|B,32.5,Pihla-Terttu Oksanen,2.12.2023,Tampere,
F|M65-69|SBD|Raw|60|D,97,Pihla-Terttu Oksanen,2.12.2023,Tampere,
F|M65-69|SBD|Sleeves|60|SBD,187,Pihla-Terttu Oksanen,2.12.2023,Tampere,
F|Open|SBD|Multi-ply|75|S,245,Emma Lahti,2.12.2023,Tampere,
F|Open|SBD|Multi-ply|75|B,150,Emma Lahti,2.12.2023,Tampere,
F|Open|SBD|Multi-ply|75|D,235,Emma Lahti,2.12.2023,Tampere,
F|Open|SBD|Multi-ply|75|SBD,630,Emma Lahti,2.12.2023,Tampere,
M|T18-19|B|Raw|82.5|B,140,Karri Kervinen,2.12.2023,Tampere,
F|M45-49|B|Raw|SHW|B,95,Sanna Halenius,2.12.2023,Tampere,
M|Open|D|Raw|75|D,285,Jukka-Pekka Kytölä,2.12.2023,Tampere,
M|M55-59|D|Raw|125|D,250,Billy Haavisto,2.12.2023,Tampere,
M|M60-64|D|Raw|100|D,257.5,Juhani Kärkkäinen,2.12.2023,Tampere,
M|M45-49|D|Multi-ply|125|D,330,Harri Väisänen,2.12.2023,Tampere,
M|M50-54|D|Multi-ply|90|D,260,Pasi Koukkula,2.12.2023,Tampere,
