F|Open|B|Raw|44|B,60,Nina Kiuru,30.9.2023,Turku,
F|T13-15|B|Raw|90|B,55,Inka Arhenius,30.9.2023,Turku,
M|T16-17|B|Raw|82.5|B,92.5,Konsta Mehtälä,30.9.2023,Turku,
F|T18-19|B|Raw|67.5|B,60,Sofia Valkama,30.9.2023,Turku,
F|J20-23|B|Raw|75|B,125,Hanna Luukkonen,30.9.2023,Turku,
M|M40-44|B|Raw|110|B,250,Juha Tuomainen,30.9.2023,Turku,
M|M45-49|B|Raw|75|B,137.5,Jari Airio,30.9.2023,Turku,
F|M45-49|B|Raw|SHW|B,90,Sanna Halenius,30.9.2023,Turku,
F|M55-59|B|Raw|44|B,60,Nina Kiuru,30.9.2023,Turku,
M|M60-64|B|Raw|125|B,147,Pertti Rautiainen,30.9.2023,Turku,
F|M65-69|B|Raw|75|B,57.5,Maiju Hilander,30.9.2023,Turku,
M|Open|D|Raw|52|D,62.5,Luka Kåhlman,30.9.2023,Turku,
M|Open|D|Raw|67.5|D,275.5,Jukka-Pekka Kytölä,30.9.2023,Turku,
F|Open|D|Raw|44|D,110,Nina Kiuru,30.9.2023,Turku,
F|Open|D|Raw|75|D,242.5,Hanna Luukkonen,30.9.2023,Turku,
F|T13-15|D|Raw|90|D,130,Inka Arhenius,30.9.2023,Turku,
M|T16-17|D|Raw|82.5|D,157.5,Konsta Mehtälä,30.9.2023,Turku,
F|T18-19|D|Raw|67.5|D,150,Sofia Valkama,30.9.2023,Turku,
F|J20-23|D|Raw|60|D,150.5,Aino Ehrukainen,30.9.2023,Turku,
F|J20-23|D|Raw|75|D,242.5,Hanna Luukkonen,30.9.2023,Turku,
M|M40-44|D|Raw|110|D,325,Jussi Valkama,30.9.2023,Turku,
F|M45-49|D|Raw|SHW|D,190,Sanna Halenius,30.9.2023,Turku,
M|M55-59|D|Raw|110|D,290,Tomi Nummisto,30.9.2023,Turku,
F|M55-59|D|Raw|44|D,110,Nina Kiuru,30.9.2023,Turku,
M|M60-64|D|Raw|100|D,256,Juhani Kärkkäinen,30.9.2023,Turku,
F|M65-69|D|Raw|75|D,155,Maiju Hilander,30.9.2023,Turku,
M|M45-49|D|Multi-ply|110|D,305,Jukka Hakala,30.9.2023,Turku,
