M|Open|SBD|Wraps|56|S,156,Totte Salmi,17-23.9.2017,"Trutnov, Tsekki",
M|T13-15|SBD|Wraps|52|S,65,Tomi Reijonen,30.9.2017,Juva,12v
M|T13-15|SBD|Wraps|52|SBD,165,Tomi Reijonen,30.9.2017,Juva,12v
F|J20-23|SBD|Wraps|67.5|S,140,Jonna Korte,6.5.2017,Pori,
F|J20-23|SBD|Wraps|67.5|SBD,365,Jonna Korte,6.5.2017,Pori,
M|M40-44|SBD|Wraps|56|S,156,Totte Salmi,17-23.9.2017,"Trutnov, Tsekki",
M|M45-49|SBD|Wraps|100|S,245,Jari-Pekka Suominen,6.5.2017,Pori,
M|M45-49|SBD|Wraps|100|SBD,665,Jari-Pekka Suominen,6.5.2017,Pori,
F|M45-49|SBD|Wraps|82.5|SBD,365.5,Leena Stålstedt,6.5.2017,Pori,
F|M55-59|SBD|Wraps|75|SBD,330,Maiju Hilander,6.5.2017,Pori,
M|M60-64|SBD|Wraps|60|S,110,Olli Kilpiä,6.5.2017,Pori,
M|M60-64|SBD|Wraps|60|SBD,320,Olli Kilpiä,6.5.2017,Pori,
M|Open|SBD|Raw|56|B,107.5,Totte Salmi,17-23.9.2017,"Trutnov, Tsekki",
M|T13-15|SBD|Raw|52|B,30,Tomi Reijonen,30.9.2017,Juva,12v
M|T13-15|SBD|Raw|52|D,85,Tomi Reijonen,30.9.2017,Juva,12v
F|T18-19|SBD|Raw|60|B,65,Elisa Koikkalainen,16.12.2017,Savonlinna,
M|J20-23|SBD|Raw|90|D,305,Eetu Sieppi,22.7.2017,Varkaus,
M|J20-23|SBD|Raw|110|D,322.5,Niklas Lahtinen,10.12.2017,Tampere,
F|J20-23|SBD|Raw|67.5|B,80,Jonna Korte,7.1.2017,Turku,
M|M40-44|SBD|Raw|56|B,107.5,Totte Salmi,17-23.9.2017,"Trutnov, Tsekki",
M|M45-49|SBD|Raw|100|B,190,Jari-Pekka Suominen,6.5.2017,Piikkiö,
M|M50-54|SBD|Raw|125|B,197.5,Vesa Keskimaa,6.5.2017,Pori,
F|M55-59|SBD|Raw|75|B,65,Maiju Hilander,6.5.2017,Pori,
F|M55-59|SBD|Raw|75|D,165,Maiju Hilander,6.5.2017,Pori,
M|M60-64|SBD|Raw|60|B,70,Olli Kilpiä,6.5.2017,Pori,
M|M60-64|SBD|Raw|60|D,140,Olli Kilpiä,6.5.2017,Pori,
M|Open|SBD|Multi-ply|90|SBD,1175,Kalle Räsänen,22.04.2017,Savonlinna,
F|Open|SBD|Multi-ply|48|S,222.5,Marianne Kosonen,27.5.2017,Savonlinna,
F|Open|SBD|Multi-ply|48|B,132.5,Marianne Kosonen,27.5.2017,Savonlinna,
F|Open|SBD|Multi-ply|48|D,165,Marianne Kosonen,27.5.2017,Savonlinna,
F|Open|SBD|Multi-ply|48|SBD,510,Marianne Kosonen,27.5.2017,Savonlinna,
F|Open|SBD|Multi-ply|75|B,120,Minna Kousa,27.5.2017,Savonlinna,
F|Open|SBD|Multi-ply|SHW|S,200,Krisse Tuominen,10.12.2017,Tampere,
F|Open|SBD|Multi-ply|SHW|D,195.5,Krisse Tuominen,10.12.2017,Tampere,
F|Open|SBD|Multi-ply|SHW|SBD,526,Krisse Tuominen,10.12.2017,Tampere,
M|M40-44|SBD|Multi-ply|67.5|S,305,Toni Haaparanta,27.5.2017,Savonlinna,
M|M40-44|SBD|Multi-ply|90|S,340,Rami Eerikäinen,27.5.2017,Savonlinna,
M|M40-44|SBD|Multi-ply|90|B,240,Rami Eerikäinen,27.5.2017,Savonlinna,
M|M40-44|SBD|Multi-ply|90|SBD,850,Rami Eerikäinen,27.5.2017,Savonlinna,
F|Open|B|Raw|48|B,50,Sannikka Hosio,27.8.2017,Turku,
F|Open|B|Raw|75|B,130,Anna Khudayarov,31.10.2017,"Moskova, Venäjä",
M|T16-17|B|Raw|100|B,140,Elias Salmi,26.8.2017,Turku,
M|T18-19|B|Raw|90|B,145,Oskari Siirilä,26.8.2017,Turku,
M|T18-19|B|Raw|100|B,182.5,Arttu Karttunen,15.04.2017,Kauhajoki,
F|T18-19|B|Raw|56|B,60,Elisa Koikkalainen,27.8.2017,Turku,
F|T18-19|B|Raw|67.5|B,55,Ninni Myöhänen,11.11.2017,Laitila,
M|J20-23|B|Raw|140|B,232.5,Lari Tuohimaa,26.8.2017,Turku,
M|M40-44|B|Raw|60|B,110,Totte Salmi,15.04.2017,Kauhajoki,
F|M40-44|B|Raw|90|B,125,Elina Kulmana,15.10.2017,Kauhajoki,
M|M45-49|B|Raw|110|B,202.5,Jari-Pekka Suominen,18.3.2017,Turku,
