M|Open|SBD|Wraps|140|S,390,Topias Cunningham,4.12.2021,Tampere,
F|Open|SBD|Wraps|67.5|SBD,460.5,Tuulikki Kare,31.7.2021,Kokkola,
F|T16-17|SBD|Wraps|75|S,115,Ada Ritamäki,4.12.2021,Tampere,
F|T16-17|SBD|Wraps|75|SBD,320,Sofia Valkama,4.12.2021,Tampere,
M|T18-19|SBD|Wraps|90|S,190,Jaakko Haapasalmi,4.12.2021,Tampere,
M|T18-19|SBD|Wraps|90|SBD,550,Jaakko Haapasalmi,4.12.2021,Tampere,
M|J20-23|SBD|Wraps|67.5|S,205,Elmeri Töyry,30.5.2021,Laitila,
M|J20-23|SBD|Wraps|67.5|SBD,530,Elmeri Töyry,30.5.2021,Laitila,
F|J20-23|SBD|Wraps|82.5|S,235,Hanna Luukkonen,4.12.2021,Tampere,
F|J20-23|SBD|Wraps|82.5|SBD,585,Hanna Luukkonen,4.12.2021,Tampere,
M|M40-44|SBD|Wraps|110|S,325,Jussi Valkama,30.5.2021,Laitila,
M|M40-44|SBD|Wraps|110|SBD,805,Jussi Valkama,30.5.2021,Laitila,
F|M40-44|SBD|Wraps|82.5|S,227.5,Petra Blomvall,4.12.2021,Tampere,
F|M40-44|SBD|Wraps|82.5|SBD,545,Petra Blomvall,4.12.2021,Tampere,
M|M50-54|SBD|Wraps|140|S,325,Petri Lindholm,4.12.2021,Tampere,
M|M50-54|SBD|Wraps|140|SBD,805,Petri Lindholm,4.12.2021,Tampere,
F|M50-54|SBD|Wraps|67.5|SBD,460.5,Tuulikki Kare,31.7.2021,Kokkola,
M|M55-59|SBD|Wraps|110|S,250,Billy Haavisto,30.5.2021,Laitila,
M|M55-59|SBD|Wraps|110|SBD,675,Billy Haavisto,30.5.2021,Laitila,
M|M60-64|SBD|Wraps|67.5|S,110,Arto Selkee,29.5.2021,Laitila,
M|M60-64|SBD|Wraps|67.5|SBD,355,Arto Selkee,29.9.2021,Laitila,
M|M60-64|SBD|Wraps|140|S,220,Reijo Hänninen,29.5.2021,Laitila,
M|M60-64|SBD|Wraps|140|SBD,515,Reijo Hänninen,29.5.2021,Laitila,
M|M65-69|SBD|Wraps|67.5|S,100,Olli Kilpiä,29.5.2021,Laitila,
M|M65-69|SBD|Wraps|67.5|SBD,302.5,Olli Kilpiä,29.5.2021,Laitila,
M|M65-69|SBD|Wraps|100|S,200,Jukka Linström,4.12.2021,Tampere,
M|M65-69|SBD|Wraps|100|SBD,491,Jukka Linström,4.12.2021,Tampere,
M|M65-69|SBD|Wraps|125|S,230,Olavi Rintanen,30.5.2021,Laitila,
M|M65-69|SBD|Wraps|125|SBD,650,Olavi Rintanen,30.5.2021,Laitila,
M|M70-74|SBD|Wraps|100|S,152.5,Raimo Lehtimäki,4.12.2021,Tampere,
M|M70-74|SBD|Wraps|100|SBD,442.5,Raimo Lehtimäki,4.12.2021,Tampere,
M|Open|SBD|Raw|75|D,280.5,Jukka-Pekka Kytölä,30.5.2021,Laitila,
M|Open|SBD|Raw|140|B,235,Samuli Ketola,30.5.2021,Laitila,
F|Open|SBD|Raw|67.5|D,200,Tuulikki Kare,31.7.2021,Kokkola,
F|T16-17|SBD|Raw|75|D,150,Sofia Valkama,4.12.2021,Tampere,
M|J20-23|SBD|Raw|67.5|B,112.5,Elmeri Töyry,21.10.2021,"Pabianice, Puola",
M|J20-23|SBD|Raw|67.5|D,215,Elmeri Töyry,30.5.2021,Laitila,
F|J20-23|SBD|Raw|82.5|B,112.5,Hanna Luukkonen,4.12.2021,Tampere,
F|J20-23|SBD|Raw|82.5|D,237.5,Hanna Luukkonen,4.12.2021,Tampere,
M|M40-44|SBD|Raw|110|B,190,Jussi Valkama,30.5.2021,Laitila,
M|M40-44|SBD|Raw|110|D,290,Jussi Valkama,30.5.2021,Laitila,
F|M40-44|SBD|Raw|82.5|B,87.5,Petra Blomvall,4.12.2021,Tampere,
F|M40-44|SBD|Raw|82.5|D,230,Petra Blomvall,4.12.2021,Tampere,
M|M50-54|SBD|Raw|140|B,190,Petri Lindholm,4.12.2021,Tampere,
M|M50-54|SBD|Raw|140|D,290,Petri Lindholm,4.12.2021,Tampere,
F|M50-54|SBD|Raw|67.5|D,200,Tuulikki Kare,31.7.2021,Kokkola,
M|M55-59|SBD|Raw|110|D,265,Billy Haavisto,30.5.2021,Laitila,
M|M60-64|SBD|Raw|67.5|D,180,Arto Selkee,29.9.2021,Laitila,
M|M60-64|SBD|Raw|140|B,95,Reijo Hänninen,29.5.2021,Laitila,
M|M60-64|SBD|Raw|140|D,200,Reijo Hänninen,29.5.2021,Laitila,
M|M65-69|SBD|Raw|67.5|B,67.5,Olli Kilpiä,29.5.2021,Laitila,
M|M65-69|SBD|Raw|67.5|D,135,Olli Kilpiä,29.5.2021,Laitila,
M|M65-69|SBD|Raw|100|D,191,Jukka Linström,4.12.2021,Tampere,
M|M65-69|SBD|Raw|125|B,100,Olavi Rintanen,30.5.2021,Laitila,
M|M65-69|SBD|Raw|125|D,300,Olavi Rintanen,30.5.2021,Laitila,
M|M45-49|SBD|Multi-ply|110|S,305,Velimatti Karhu,30.5.2021,Laitila,
M|M45-49|SBD|Multi-ply|110|B,195,Velimatti Karhu,30.5.2021,Laitila,
M|M45-49|SBD|Multi-ply|110|SBD,720,Velimatti Karhu,30.5.2021,Laitila,
F|Open|B|Raw|44|B,52.5,Nina Kiuru,25.9.2021,Paimio,
F|Open|B|Raw|67.5|B,130,Johanna Bies,25.9.2021,Paimio,
F|Open|B|Raw|SHW|B,165.5,Anna Khudayarov,25.9.2021,Paimio,
F|Youth|B|Raw|44|B,25,Eevi Salonen,25.9.2021,Paimio,
F|T16-17|B|Raw|75|B,60,Sofia Valkama,25.9.2021,Paimio,
M|M45-49|B|Raw|82.5|B,153,Jorma Mononen,25.9.2021,Paimio,
M|M45-49|B|Raw|90|B,187.5,Jani Storck,23.10.2021,Pabianice/Puola,
F|M45-49|B|Raw|67.5|B,130,Johanna Bies,25.9.2021,Paimio,
M|M50-54|B|Raw|100|B,200,Pasi Alajoki,31.7.2021,Kokkola,
F|M50-54|B|Raw|44|B,52.5,Nina Kiuru,25.9.2021,Paimio,
F|M50-54|B|Raw|SHW|B,147.5,Virpi Knuutila,31.01.2021,Turku,
M|M55-59|B|Raw|75|B,108,Jarmo Tuomiranta,25.9.2021,Paimio,
M|M70-74|B|Raw|82.5|B,155,Jorma Lempinen,25.9.2021,Paimio,
F|Open|D|Raw|44|D,102.5,Nina Kiuru,25.9.2021,Paimio,
F|Youth|D|Raw|44|D,80,Eevi Salonen,25.9.2021,Paimio,
F|T16-17|D|Raw|75|D,145,Sofia Valkama,25.9.2021,Paimio,
M|J20-23|D|Raw|100|D,312.5,Oskari Simonen,25.9.2021,Paimio,
M|J20-23|D|Raw|125|D,350,Valtteri Mäkilä,25.9.2021,Paimio,
M|M50-54|D|Raw|100|D,280,Markus Koivuniemi,4.12.2021,Tampere,
M|M50-54|D|Raw|SHW|D,300,Petri Lindholm,25.9.2021,Paimio,
F|M50-54|D|Raw|44|D,102.5,Nina Kiuru,25.9.2021,Paimio,
F|M50-54|D|Raw|67.5|D,200.5,Tuulikki Kare,4.12.2021,Tampere,
