M|Open|SBD|Sleeves|125|SBD,865,Jani-Pekka Eirala,25.2.2023,Oulu,
M|T18-19|SBD|Sleeves|110|S,185,Eemil Kaleva,25.2.2023,Oulu,
M|T18-19|SBD|Raw|110|B,125,Eemil Kaleva,25.2.2023,Oulu,
M|T18-19|SBD|Raw|110|D,225,Eemil Kaleva,25.2.2023,Oulu,
M|T18-19|SBD|Sleeves|110|SBD,525,Eemil Kaleva,25.2.2023,Oulu,
M|J20-23|SBD|Sleeves|90|S,212.5,Ville Saranpää,25.2.2023,Oulu,
M|J20-23|SBD|Sleeves|90|SBD,570,Ville Saranpää,25.2.2023,Oulu,
M|M50-54|SBD|Sleeves|100|S,177.5,Juha Isokoski,25.2.2023,Oulu,
M|M50-54|SBD|Sleeves|100|SBD,532.5,Juha Isokoski,25.2.2023,Oulu,
M|M50-54|B|Raw|75|B,112.5,Timo Alasirniö,25.2.2023,Oulu,
M|T18-19|D|Raw|100|D,240,Tony Väisänen,25.2.2023,Oulu,
