M|Open|SBD|Wraps|SHW|SBD,850,Harri Granqvist,27.4.2013,Mäntyharju,
M|J20-23|SBD|Wraps|140|S,300,Arto Niemi-Nikkola,3.8.2013,Oulu,
M|J20-23|SBD|Wraps|140|SBD,860,Arto Niemi-Nikkola,26.9.2013,"Eger, Unkari",
F|J20-23|SBD|Wraps|56|S,115,Rosa Pietikäinen,27.4.2013,Mäntyharju,
F|J20-23|SBD|Wraps|56|SBD,298,Rosa Pietikäinen,27.4.2013,Mäntyharju,
F|M50-54|SBD|Wraps|82.5|S,85,Eija Karhu,6.12.2013,Tampere,
F|M50-54|SBD|Wraps|82.5|SBD,257.5,Eija Karhu,6.12.2013,Tampere,
F|M55-59|SBD|Wraps|67.5|S,80,Maiju Hilander,6.12.2013,Turku,
F|M55-59|SBD|Wraps|67.5|SBD,260,Maiju Hilander,6.12.2013,Turku,
M|Open|SBD|Raw|SHW|B,240,Roger Karimus,8.12.2013,Tampere,
M|J20-23|SBD|Raw|140|B,210,Arto Niemi-Nikkola,26.9.2013,"Eger, Unkari",
M|J20-23|SBD|Raw|140|D,350,Arto Niemi-Nikkola,26.9.2013,"Eger, Unkari",
F|J20-23|SBD|Raw|56|B,65,Julia Peura,27.4.2013,Mäntyharju,
F|J20-23|SBD|Raw|56|D,135,Rosa Pietikäinen,27.4.2013,Mäntyharju,
F|M50-54|SBD|Raw|82.5|B,45,Eija Karhu,6.12.2013,Turku,
F|M50-54|SBD|Raw|82.5|D,132.5,Eija Karhu,6.12.2013,Tampere,
F|M55-59|SBD|Raw|67.5|B,50,Maiju Hilander,6.12.2013,Turku,
F|M55-59|SBD|Raw|67.5|D,133,Maiju Hilander,6.12.2013,Turku,
M|Open|SBD|Multi-ply|67.5|B,180.5,Jonne Fräntilä,23.3.2013,Helsinki,
M|Open|SBD|Multi-ply|125|B,352.5,Petteri Hosio,27.4.2013,Mäntyharju,
F|Open|SBD|Multi-ply|67.5|S,250.5,Anne Heikkilä,23.3.2013,Helsinki,
F|Open|SBD|Multi-ply|67.5|B,160,Anne Heikkilä,23.3.2013,Helsinki,
F|Open|SBD|Multi-ply|67.5|SBD,600,Anne Heikkilä,23.3.2013,Helsinki,
M|M40-44|SBD|Multi-ply|90|D,295,Pasi Koukkula,26.9.2013,Eger,
M|Open|B|Raw|140|B,260,Sami Tiilikainen,5.12.2013,Tampere,
F|Open|B|Raw|90|B,135,Anna Khudayarov,23-28.9.2013,"Eger, Unkari",
M|M40-44|B|Raw|75|B,147.5,Marko Helynen,5.10.2013,Turku,
M|M40-44|B|Raw|140|B,260,Sami Tiilikainen,5.12.2013,Tampere,
M|M45-49|B|Raw|67.5|B,97.5,Astaptsev Vladlen,3.3.2013,Forssa,
F|M50-54|B|Raw|82.5|B,45,Eija Karhu,5.10.2013,Turku,
M|M55-59|B|Raw|67.5|B,100,Aimo jänkä,3.3.2013,Forssa,
M|M60-64|B|Raw|82.5|B,127.5,Jorma Lempinen,3.3.2013,Forssa,
M|M60-64|B|Raw|90|B,157.5,Jorma Lempinen,5.12.2013,Tampere,
M|M65-69|B|Raw|100|B,132.5,Hannu Järvinen,15.6.2013,Turku,
M|M70-74|B|Raw|110|B,110,Mauno Kontto,3.3.2013,Forssa,
M|M70-74|B|Raw|125|B,112.5,Mauno Kontto,7.9.2013,Hyvinkää,
M|J20-23|D|Raw|140|D,385,Jonne Illikainen,16.3.2013,Rovaniemi,
M|M40-44|D|Raw|90|D,280,Jan Lindqvist,15.6.2013,Turku,
M|M45-49|D|Raw|67.5|D,180,Astaptsev Vladlen,3.3.2013,Forssa,
M|M55-59|D|Raw|90|D,260,Jouko Kourumäki,7.12.2013,Tampere,
M|M70-74|D|Raw|82.5|D,205,Aimo Mursu,5.12.2013,Tampere,
M|Open|D|Multi-ply|67.5|D,222.5,Jonne Fräntilä,13.7.2013,Savonlinna,
