M|Open-D|SBD|Multi-ply|52|S,160.0,Standard,,,
M|Open-D|SBD|Multi-ply|52|B,110.0,Standard,,,
M|Open-D|SBD|Multi-ply|52|D,127.5,Standard,,,
M|Open-D|SBD|Multi-ply|52|SBD,385.0,Standard,,,
M|Open-D|B|Multi-ply|52|B,110.0,Standard,,,
M|Open-D|D|Multi-ply|52|D,127.5,Standard,,,
M|Open-D|SBD|Single-ply|52|S,160.0,Standard,,,
M|Open-D|SBD|Single-ply|52|B,100.0,Standard,,,
M|Open-D|SBD|Single-ply|52|D,135.0,Standard,,,
M|Open-D|SBD|Single-ply|52|SBD,385.0,Standard,,,
M|Open-D|B|Single-ply|52|B,100.0,Standard,,,
M|Open-D|D|Single-ply|52|D,135.0,Standard,,,
M|Open-D|SBD|Wraps|52|S,135.0,Standard,,,
M|Open-D|SBD|Wraps|52|SBD,330.0,Standard,,,
M|Open-D|SBD|Bare|52|S,125.0,Standard,,,
M|Open-D|SBD|Raw|52|B,75.0,Standard,,,
M|Open-D|SBD|Raw|52|D,127.5,Standard,,,
M|Open-D|SBD|Bare|52|SBD,320.0,Standard,,,
M|Open-D|B|Raw|52|B,75.0,Standard,,,
M|Open-D|D|Raw|52|D,127.5,Standard,,,
M|Open-D|SBD|Multi-ply|56|S,190.0,Standard,,,
M|Open-D|SBD|Multi-ply|56|B,130.0,Standard,,,
M|Open-D|SBD|Multi-ply|56|D,150.0,Standard,,,
M|Open-D|SBD|Multi-ply|56|SBD,455.0,Standard,,,
M|Open-D|B|Multi-ply|56|B,130.0,Standard,,,
M|Open-D|D|Multi-ply|56|D,150.0,Standard,,,
M|Open-D|SBD|Single-ply|56|S,177.5,Standard,,,
M|Open-D|SBD|Single-ply|56|B,112.5,Standard,,,
M|Open-D|SBD|Single-ply|56|D,152.5,Standard,,,
M|Open-D|SBD|Single-ply|56|SBD,430.0,Standard,,,
M|Open-D|B|Single-ply|56|B,112.5,Standard,,,
M|Open-D|D|Single-ply|56|D,152.5,Standard,,,
M|Open-D|SBD|Wraps|56|S,155.0,Standard,,,
M|Open-D|SBD|Wraps|56|SBD,380.0,Standard,,,
M|Open-D|SBD|Bare|56|S,145.0,Standard,,,
M|Open-D|SBD|Raw|56|B,87.5,Standard,,,
M|Open-D|SBD|Raw|56|D,145.0,Standard,,,
M|Open-D|SBD|Bare|56|SBD,365.0,Standard,,,
