M|Open|SBD|Multi-ply|60|D,240,Heikki Hagner,22.10.2002,Helsinki,
M|Open|SBD|Multi-ply|67.5|D,265,Sakari Selkäinaho,8.6.2002,Vaasa,
M|Open|SBD|Multi-ply|75|S,350,Jarmo Laine,24.4.2002,Columbus,
M|Open|SBD|Multi-ply|75|SBD,837.5,Jarmo Laine,24.2.2002,Columbus,
M|Open|SBD|Multi-ply|125|D,405.5,Ano Turtiainen,24.2.2002,"Columbus, USA",
F|Open|SBD|Multi-ply|82.5|B,160,Tarja Rantanen,22.10.2002,Helsinki,
F|Open|SBD|Multi-ply|82.5|D,200,Tarja Rantanen,22.10.2002,Helsinki,
F|Open|SBD|Multi-ply|90|D,212.5,Tarja Rantanen,22.10.2002,Helsinki,
F|Open|SBD|Multi-ply|90|SBD,550,Tarja Rantanen,22.10.2002,Helsinki,
M|J20-23|SBD|Multi-ply|75|B,175,Juha Jaakkola,24.10.2002,Helsinki,
M|J20-23|SBD|Multi-ply|100|SBD,885,Samuli Perälä,8.6.2002,Vaasa,
M|M40-44|SBD|Multi-ply|60|S,170,Heikki Hagner,8.6.2002,Vaasa,
M|M40-44|SBD|Multi-ply|60|B,90,Heikki Hagner,MM-2002,Helsinki,
M|M40-44|SBD|Multi-ply|60|D,240,Heikki Hagner,MM-2002,Helsinki,
M|M40-44|SBD|Multi-ply|60|SBD,485,Heikki Hagner,MM-2002,Helsinki,
M|M40-44|SBD|Multi-ply|67.5|B,177.5,Sakari Selkäinaho,8.11.2002,New Orleans,
M|M40-44|SBD|Multi-ply|67.5|D,265,Sakari Selkäinaho,8.6.2002,Vaasa,
M|M40-44|SBD|Multi-ply|67.5|SBD,722.5,Sakari Selkäinaho,8.11.2002,New Orleans,
F|M40-44|SBD|Multi-ply|82.5|S,170,Tarja Rantanen,22.10.2002,Helsinki,
F|M40-44|SBD|Multi-ply|82.5|B,160,Tarja Rantanen,22.10.2002,Helsinki,
F|M40-44|SBD|Multi-ply|82.5|D,200,Tarja Rantanen,22.10.2002,Helsinki,
F|M40-44|SBD|Multi-ply|82.5|SBD,530,Tarja Rantanen,22.10.2002,Helsinki,
